City,Date,Holiday,Weather,Flavor,Weight
ASHDOD,29/05/2021,FALSE,pleasant,oreo,moderate
AMIRIM,29/05/2021,FALSE,pleasant,oreo,moderate
AHUZZAM,29/05/2021,FALSE,pleasant,vanilla,moderate
AHUZZAM,29/05/2021,FALSE,pleasant,strawberry,moderate
ASHDOD,29/05/2021,FALSE,pleasant,strawberry,moderate
ATERET,29/05/2021,FALSE,pleasant,chocolate,moderate
ALMAGOR,30/05/2021,FALSE,pleasant,berries,moderate
AHUZZAM,30/05/2021,FALSE,pleasant,berries,moderate
ALUMIM,30/05/2021,FALSE,pleasant,vanilla,moderate
ARUGOT,30/05/2021,FALSE,pleasant,chocolate,moderate
AMMI'AD,30/05/2021,FALSE,pleasant,vanilla,moderate
AHUZZAM,30/05/2021,FALSE,pleasant,chocolate,moderate
AHISAMAKH,30/05/2021,FALSE,pleasant,oreo,moderate
ADI,30/05/2021,FALSE,pleasant,berries,moderate
AVIGEDOR,30/05/2021,FALSE,pleasant,strawberry,moderate
AVIHAYIL,30/05/2021,FALSE,pleasant,berries,moderate
ANI'AM,31/05/2021,FALSE,pleasant,strawberry,moderate
AMIRIM,31/05/2021,FALSE,pleasant,oreo,moderate
AMMI'AD,31/05/2021,FALSE,pleasant,strawberry,moderate
ASHDOD,31/05/2021,FALSE,pleasant,strawberry,moderate
ADI,31/05/2021,FALSE,pleasant,strawberry,moderate
AL SAYYID,31/05/2021,FALSE,pleasant,strawberry,moderate
AHUZZAM,31/05/2021,FALSE,pleasant,oreo,moderate
AYYELET HASHAHAR,01/06/2021,FALSE,hot,vanilla,high
ALMAGOR,01/06/2021,FALSE,hot,chocolate,high
AHUZZAM,01/06/2021,FALSE,hot,strawberry,high
ALUMMOT,02/06/2021,FALSE,hot,berries,high
AMMI'AD,02/06/2021,FALSE,hot,vanilla,high
ASHERAT,02/06/2021,FALSE,hot,berries,high
ABU QUREINAT,02/06/2021,FALSE,hot,strawberry,high
AHUZZAM,02/06/2021,FALSE,hot,vanilla,high
AMMI'AD,02/06/2021,FALSE,hot,berries,high
ANI'AM,02/06/2021,FALSE,hot,chocolate,high
ATERET,02/06/2021,FALSE,hot,berries,high
ALUMMOT,03/06/2021,FALSE,hot,vanilla,high
ALLON SHEVUT,03/06/2021,FALSE,hot,strawberry,high
AHUZZAT BARAQ,03/06/2021,FALSE,hot,strawberry,high
ASERET,03/06/2021,FALSE,hot,oreo,high
ABU QUREINAT,03/06/2021,FALSE,hot,berries,high
ATERET,04/06/2021,FALSE,hot,berries,high
AVTALYON,04/06/2021,FALSE,hot,oreo,high
ADI,04/06/2021,FALSE,hot,chocolate,high
ALMAGOR,04/06/2021,FALSE,hot,berries,high
BAR'AM,04/06/2021,FALSE,hot,strawberry,high
AMIRIM,04/06/2021,FALSE,hot,chocolate,high
AMMI'AD,05/06/2021,FALSE,hot,strawberry,high
AHUZZAM,05/06/2021,FALSE,hot,vanilla,high
AZARYA,05/06/2021,FALSE,hot,berries,high
ALLONE HABASHAN,05/06/2021,FALSE,hot,vanilla,high
AHI'EZER,05/06/2021,FALSE,hot,vanilla,high
BAR GIYYORA,05/06/2021,FALSE,hot,berries,high
AL-ARYAN,05/06/2021,FALSE,hot,berries,high
AHUZZAM,05/06/2021,FALSE,hot,oreo,high
AMIRIM,05/06/2021,FALSE,hot,vanilla,high
BAR GIYYORA,06/06/2021,FALSE,hot,berries,high
ARBEL,06/06/2021,FALSE,hot,vanilla,high
ANI'AM,06/06/2021,FALSE,hot,strawberry,high
ANI'AM,07/06/2021,FALSE,hot,strawberry,high
ALUMMOT,07/06/2021,FALSE,hot,strawberry,high
ABU QUREINAT,07/06/2021,FALSE,hot,oreo,high
ATSMON SEGEV,07/06/2021,FALSE,hot,vanilla,high
ALUMIM,07/06/2021,FALSE,hot,berries,high
ALMAGOR,07/06/2021,FALSE,hot,berries,high
ALMAGOR,08/06/2021,FALSE,hot,berries,high
AHIHUD,08/06/2021,FALSE,hot,chocolate,high
AVSHALOM,08/06/2021,FALSE,hot,berries,high
AMIRIM,08/06/2021,FALSE,hot,berries,high
ATERET,09/06/2021,FALSE,hot,strawberry,high
AL-AZY,09/06/2021,FALSE,hot,strawberry,high
ABU SINAN,09/06/2021,FALSE,hot,oreo,high
AVSHALOM,09/06/2021,FALSE,hot,vanilla,high
ALMAGOR,09/06/2021,FALSE,hot,chocolate,high
BAR GIYYORA,09/06/2021,FALSE,hot,berries,high
AYYELET HASHAHAR,09/06/2021,FALSE,hot,chocolate,high
BAR GIYYORA,09/06/2021,FALSE,hot,chocolate,high
AMIRIM,10/06/2021,FALSE,hot,berries,high
BAHAN,10/06/2021,FALSE,hot,berries,high
ALMAGOR,10/06/2021,FALSE,hot,oreo,high
BAR GIYYORA,10/06/2021,FALSE,hot,vanilla,high
AMIRIM,10/06/2021,FALSE,hot,strawberry,high
ALUMMOT,10/06/2021,FALSE,hot,strawberry,high
AR'ARA,10/06/2021,FALSE,hot,strawberry,high
AMIRIM,11/06/2021,FALSE,hot,chocolate,high
AHUZZAM,11/06/2021,FALSE,hot,berries,high
AHUZZAM,11/06/2021,FALSE,hot,strawberry,high
ARAB AL NAIM,11/06/2021,FALSE,hot,oreo,high
ARAMSHA,11/06/2021,FALSE,hot,vanilla,high
AMMI'AD,11/06/2021,FALSE,hot,oreo,high
ASFAR,11/06/2021,FALSE,hot,oreo,high
AMMI'AD,11/06/2021,FALSE,hot,chocolate,high
AMUQQA,11/06/2021,FALSE,hot,oreo,high
ASHDOD,11/06/2021,FALSE,hot,berries,high
ALUMMOT,11/06/2021,FALSE,hot,chocolate,high
AMUQQA,11/06/2021,FALSE,hot,chocolate,high
ALUMMOT,12/06/2021,FALSE,hot,strawberry,high
ATERET,12/06/2021,FALSE,hot,strawberry,high
ATERET,12/06/2021,FALSE,hot,berries,high
ALUMMOT,12/06/2021,FALSE,hot,chocolate,high
ALMAGOR,12/06/2021,FALSE,hot,chocolate,high
BAR GIYYORA,12/06/2021,FALSE,hot,chocolate,high
ATERET,12/06/2021,FALSE,hot,strawberry,high
ALMAGOR,13/06/2021,FALSE,hot,oreo,high
AVTALYON,13/06/2021,FALSE,hot,strawberry,high
AVDON,14/06/2021,FALSE,hot,oreo,high
ABU QUREINAT,14/06/2021,FALSE,hot,chocolate,high
ASHDOD,14/06/2021,FALSE,hot,berries,high
AHUZZAM,14/06/2021,FALSE,hot,vanilla,high
ALMAGOR,14/06/2021,FALSE,hot,berries,high
AHUZZAT BARAQ,14/06/2021,FALSE,hot,berries,high
AMIRIM,14/06/2021,FALSE,hot,berries,high
ABU SINAN,14/06/2021,FALSE,hot,chocolate,high
AHUZZAM,15/06/2021,FALSE,hot,chocolate,high
ABU QUREINAT,15/06/2021,FALSE,hot,vanilla,high
BAR GIYYORA,15/06/2021,FALSE,hot,vanilla,high
AMMIQAM,15/06/2021,FALSE,hot,berries,high
ALLONE ABBA,15/06/2021,FALSE,hot,vanilla,high
ATERET,15/06/2021,FALSE,hot,oreo,high
ARRABE,15/06/2021,FALSE,hot,oreo,high
ALUMMA,15/06/2021,FALSE,hot,vanilla,high
AHUZZAM,16/06/2021,FALSE,hot,oreo,high
AHUZZAM,16/06/2021,FALSE,hot,vanilla,high
ANI'AM,16/06/2021,FALSE,hot,vanilla,high
ALE ZAHAV,16/06/2021,FALSE,hot,oreo,high
AMAZYA,16/06/2021,FALSE,hot,vanilla,high
ALMAGOR,16/06/2021,FALSE,hot,vanilla,high
ABU QUREINAT,16/06/2021,FALSE,hot,berries,high
AHUZZAM,17/06/2021,FALSE,hot,strawberry,high
ALLONIM,17/06/2021,FALSE,hot,berries,high
AVIVIM,17/06/2021,FALSE,hot,chocolate,high
ABU QUREINAT,17/06/2021,FALSE,hot,vanilla,high
ANI'AM,17/06/2021,FALSE,hot,oreo,high
AMMI'AD,17/06/2021,FALSE,hot,berries,high
ABU GHOSH,18/06/2021,FALSE,hot,strawberry,high
BAR'AM,18/06/2021,FALSE,hot,vanilla,high
AMIRIM,18/06/2021,FALSE,hot,oreo,high
AMMI'AD,18/06/2021,FALSE,hot,vanilla,high
ABU QUREINAT,18/06/2021,FALSE,hot,oreo,high
ASHDOT YA'AQOV(IHUD),18/06/2021,FALSE,hot,strawberry,high
AMMI'AD,18/06/2021,FALSE,hot,oreo,high
AHUZZAM,18/06/2021,FALSE,hot,strawberry,high
ANI'AM,19/06/2021,FALSE,hot,vanilla,high
ADI,19/06/2021,FALSE,hot,berries,high
AMMI'AD,19/06/2021,FALSE,hot,strawberry,high
AMMI'AD,19/06/2021,FALSE,hot,chocolate,high
AMMI'AD,19/06/2021,FALSE,hot,strawberry,high
AGUR,19/06/2021,FALSE,hot,chocolate,high
ABU QUREINAT,19/06/2021,FALSE,hot,berries,high
ALLONE ABBA,19/06/2021,FALSE,hot,chocolate,high
AHUZZAM,20/06/2021,FALSE,hot,strawberry,high
AMIRIM,20/06/2021,FALSE,hot,oreo,high
ANI'AM,20/06/2021,FALSE,hot,berries,high
ABU QUREINAT,20/06/2021,FALSE,hot,chocolate,high
ALUMMOT,20/06/2021,FALSE,hot,chocolate,high
AMIRIM,20/06/2021,FALSE,hot,chocolate,high
ASHDOD,20/06/2021,FALSE,hot,oreo,high
AZRI'EL,21/06/2021,FALSE,hot,berries,high
ADANIM,21/06/2021,FALSE,hot,berries,high
AMIRIM,21/06/2021,FALSE,hot,strawberry,high
BAR GIYYORA,21/06/2021,FALSE,hot,berries,high
ATERET,21/06/2021,FALSE,hot,vanilla,high
ABU QUREINAT,21/06/2021,FALSE,hot,strawberry,high
AMAZYA,22/06/2021,FALSE,hot,berries,high
ALMAGOR,22/06/2021,FALSE,hot,chocolate,high
ATERET,22/06/2021,FALSE,hot,chocolate,high
ALUMIM,22/06/2021,FALSE,hot,oreo,high
ANI'AM,22/06/2021,FALSE,hot,strawberry,high
BAHAN,22/06/2021,FALSE,hot,berries,high
ALMAGOR,22/06/2021,FALSE,hot,oreo,high
ADAMIT,22/06/2021,FALSE,hot,oreo,high
AYYELET HASHAHAR,22/06/2021,FALSE,hot,berries,high
ANI'AM,22/06/2021,FALSE,hot,chocolate,high
ALMA,23/06/2021,FALSE,hot,oreo,high
ANI'AM,23/06/2021,FALSE,hot,berries,high
ABU QUREINAT,23/06/2021,FALSE,hot,vanilla,high
ANI'AM,23/06/2021,FALSE,hot,berries,high
BAR GIYYORA,23/06/2021,FALSE,hot,strawberry,high
AMIRIM,24/06/2021,FALSE,hot,chocolate,high
ALUMMOT,24/06/2021,FALSE,hot,chocolate,high
BAR GIYYORA,24/06/2021,FALSE,hot,chocolate,high
ANI'AM,24/06/2021,FALSE,hot,berries,high
ANI'AM,25/06/2021,FALSE,hot,oreo,high
ANI'AM,25/06/2021,FALSE,hot,strawberry,high
AMMIQAM,25/06/2021,FALSE,hot,vanilla,high
ABU SINAN,25/06/2021,FALSE,hot,strawberry,high
AZRI'EL,25/06/2021,FALSE,hot,berries,high
AVI'EZER,25/06/2021,FALSE,hot,vanilla,high
ALUMMOT,26/06/2021,FALSE,hot,berries,high
AMMI'AD,26/06/2021,FALSE,hot,oreo,high
ASHQELON,27/06/2021,FALSE,hot,strawberry,high
AMIRIM,27/06/2021,FALSE,hot,oreo,high
ALUMIM,27/06/2021,FALSE,hot,oreo,high
ALUMMOT,27/06/2021,FALSE,hot,strawberry,high
ADI,27/06/2021,FALSE,hot,vanilla,high
AHUZZAM,28/06/2021,FALSE,hot,berries,high
AZOR,28/06/2021,FALSE,hot,berries,high
ABU QUREINAT,28/06/2021,FALSE,hot,strawberry,high
AHUZZAM,28/06/2021,FALSE,hot,oreo,high
AHUZZAM,28/06/2021,FALSE,hot,berries,high
ALLON SHEVUT,29/06/2021,FALSE,hot,strawberry,high
ALLON SHEVUT,29/06/2021,FALSE,hot,chocolate,high
AMMI'AD,29/06/2021,FALSE,hot,vanilla,high
AHUZZAM,29/06/2021,FALSE,hot,vanilla,high
ATERET,29/06/2021,FALSE,hot,berries,high
AHAWA,29/06/2021,FALSE,hot,oreo,high
ALMAGOR,29/06/2021,FALSE,hot,strawberry,high
ALMAGOR,29/06/2021,FALSE,hot,chocolate,high
AGUR,29/06/2021,FALSE,hot,berries,high
ALUMIM,30/06/2021,FALSE,hot,strawberry,high
AHUZZAM,30/06/2021,FALSE,hot,vanilla,high
AMMI'AD,30/06/2021,FALSE,hot,chocolate,high
ATERET,30/06/2021,FALSE,hot,berries,high
AMIRIM,30/06/2021,FALSE,hot,strawberry,high
AMUQQA,30/06/2021,FALSE,hot,strawberry,high
ALUMMOT,01/07/2021,FALSE,veryHot,strawberry,very high
AFULA,01/07/2021,FALSE,veryHot,oreo,very high
ASERET,01/07/2021,FALSE,veryHot,vanilla,very high
AMIRIM,01/07/2021,FALSE,veryHot,vanilla,very high
ASHDOD,01/07/2021,FALSE,veryHot,oreo,very high
ANI'AM,02/07/2021,FALSE,veryHot,oreo,very high
ANI'AM,02/07/2021,FALSE,veryHot,chocolate,very high
ALUMMA,02/07/2021,FALSE,veryHot,oreo,very high
ALUMMOT,03/07/2021,FALSE,veryHot,chocolate,very high
ALUMMOT,03/07/2021,FALSE,veryHot,chocolate,very high
AMIRIM,03/07/2021,FALSE,veryHot,strawberry,very high
AMMI'AD,03/07/2021,FALSE,veryHot,chocolate,very high
ABU QUREINAT,03/07/2021,FALSE,veryHot,berries,very high
ARAB AL NAIM,03/07/2021,FALSE,veryHot,strawberry,very high
AHUZZAM,03/07/2021,FALSE,veryHot,vanilla,very high
AMMI'AD,04/07/2021,FALSE,veryHot,berries,very high
ALUMMOT,04/07/2021,FALSE,veryHot,strawberry,very high
AVI'EZER,04/07/2021,FALSE,veryHot,oreo,very high
ALMAGOR,04/07/2021,FALSE,veryHot,chocolate,very high
ANI'AM,04/07/2021,FALSE,veryHot,chocolate,very high
ALUMMOT,05/07/2021,FALSE,veryHot,chocolate,very high
AHUZZAT BARAQ,05/07/2021,FALSE,veryHot,berries,very high
ALLONE YIZHAQ,05/07/2021,FALSE,veryHot,strawberry,very high
ATERET,05/07/2021,FALSE,veryHot,chocolate,very high
ASHERAT,05/07/2021,FALSE,veryHot,vanilla,very high
ASHDOD,05/07/2021,FALSE,veryHot,oreo,very high
ABU QUREINAT,05/07/2021,FALSE,veryHot,oreo,very high
AMIRIM,05/07/2021,FALSE,veryHot,oreo,very high
ALUMMOT,05/07/2021,FALSE,veryHot,berries,very high
ANI'AM,05/07/2021,FALSE,veryHot,strawberry,very high
ABU QUREINAT,05/07/2021,FALSE,veryHot,vanilla,very high
AMMI'AD,06/07/2021,FALSE,veryHot,berries,very high
ALFE MENASHE,06/07/2021,FALSE,veryHot,vanilla,very high
ABU QUREINAT,06/07/2021,FALSE,veryHot,vanilla,very high
ANI'AM,06/07/2021,FALSE,veryHot,vanilla,very high
AHUZZAM,06/07/2021,FALSE,veryHot,oreo,very high
AVNE HEFEZ,06/07/2021,FALSE,veryHot,strawberry,very high
AMMI'AD,06/07/2021,FALSE,veryHot,oreo,very high
ABU GHOSH,06/07/2021,FALSE,veryHot,oreo,very high
AMMI'AD,06/07/2021,FALSE,veryHot,berries,very high
AMMI'AD,06/07/2021,FALSE,veryHot,strawberry,very high
BAR YOHAY,06/07/2021,FALSE,veryHot,chocolate,very high
BAQA AL-GHARBIYYE,06/07/2021,FALSE,veryHot,oreo,very high
AHUZZAM,07/07/2021,FALSE,veryHot,berries,very high
AHUZZAM,07/07/2021,FALSE,veryHot,oreo,very high
ABU QUREINAT,07/07/2021,FALSE,veryHot,vanilla,very high
ALE ZAHAV,07/07/2021,FALSE,veryHot,vanilla,very high
ANI'AM,07/07/2021,FALSE,veryHot,strawberry,very high
AMIRIM,07/07/2021,FALSE,veryHot,vanilla,very high
AMMI'AD,07/07/2021,FALSE,veryHot,vanilla,very high
AVITAL,07/07/2021,FALSE,veryHot,chocolate,very high
BAR GIYYORA,07/07/2021,FALSE,veryHot,oreo,very high
ATERET,07/07/2021,FALSE,veryHot,strawberry,very high
ATERET,07/07/2021,FALSE,veryHot,oreo,very high
AVENAT,07/07/2021,FALSE,veryHot,berries,very high
AL SAYYID,07/07/2021,FALSE,veryHot,oreo,very high
ASHDOD,07/07/2021,FALSE,veryHot,chocolate,very high
ABU QUREINAT,07/07/2021,FALSE,veryHot,vanilla,very high
ALUMMOT,07/07/2021,FALSE,veryHot,oreo,very high
ANI'AM,07/07/2021,FALSE,veryHot,strawberry,very high
ABU QUREINAT,08/07/2021,FALSE,veryHot,strawberry,very high
ANI'AM,08/07/2021,FALSE,veryHot,chocolate,very high
ALMAGOR,08/07/2021,FALSE,veryHot,strawberry,very high
BAR GIYYORA,08/07/2021,FALSE,veryHot,oreo,very high
ABU QUREINAT,08/07/2021,FALSE,veryHot,oreo,very high
ATERET,08/07/2021,FALSE,veryHot,strawberry,very high
BAR GIYYORA,08/07/2021,FALSE,veryHot,oreo,very high
AHI'EZER,09/07/2021,FALSE,veryHot,chocolate,very high
ABU QUREINAT,09/07/2021,FALSE,veryHot,vanilla,very high
ALLONE ABBA,09/07/2021,FALSE,veryHot,chocolate,very high
AMQA,09/07/2021,FALSE,veryHot,oreo,very high
ASHDOD,09/07/2021,FALSE,veryHot,chocolate,very high
ANI'AM,09/07/2021,FALSE,veryHot,vanilla,very high
ABU QUREINAT,09/07/2021,FALSE,veryHot,berries,very high
ALMAGOR,10/07/2021,FALSE,veryHot,strawberry,very high
ARSUF,10/07/2021,FALSE,veryHot,vanilla,very high
AMMI'AD,10/07/2021,FALSE,veryHot,vanilla,very high
AMIRIM,10/07/2021,FALSE,veryHot,oreo,very high
ATSMON SEGEV,10/07/2021,FALSE,veryHot,berries,very high
AMMIQAM,11/07/2021,FALSE,veryHot,strawberry,very high
AMUQQA,11/07/2021,FALSE,veryHot,oreo,very high
ASHDOD,11/07/2021,FALSE,veryHot,vanilla,very high
ANI'AM,11/07/2021,FALSE,veryHot,vanilla,very high
AFIQIM,11/07/2021,FALSE,veryHot,vanilla,very high
ALUMMOT,12/07/2021,FALSE,veryHot,strawberry,very high
BAR GIYYORA,12/07/2021,FALSE,veryHot,strawberry,very high
AMMINADAV,12/07/2021,FALSE,veryHot,vanilla,very high
ABU QUREINAT,12/07/2021,FALSE,veryHot,oreo,very high
AMMI'AD,12/07/2021,FALSE,veryHot,chocolate,very high
AMMI'AD,12/07/2021,FALSE,veryHot,oreo,very high
AFIQ,12/07/2021,FALSE,veryHot,oreo,very high
AHUZZAM,12/07/2021,FALSE,veryHot,berries,very high
ALMAGOR,12/07/2021,FALSE,veryHot,oreo,very high
AMMI'AD,12/07/2021,FALSE,veryHot,berries,very high
ABU QUREINAT,12/07/2021,FALSE,veryHot,vanilla,very high
ALLONE ABBA,13/07/2021,FALSE,veryHot,berries,very high
ALMAGOR,13/07/2021,FALSE,veryHot,berries,very high
AYANOT,13/07/2021,FALSE,veryHot,vanilla,very high
ASHDOT YA'AQOV(IHUD),13/07/2021,FALSE,veryHot,berries,very high
ATERET,13/07/2021,FALSE,veryHot,chocolate,very high
ARBEL,13/07/2021,FALSE,veryHot,berries,very high
AMIRIM,13/07/2021,FALSE,veryHot,strawberry,very high
AMIRIM,13/07/2021,FALSE,veryHot,strawberry,very high
ALMAGOR,13/07/2021,FALSE,veryHot,vanilla,very high
AMMIQAM,13/07/2021,FALSE,veryHot,oreo,very high
ALLON HAGALIL,13/07/2021,FALSE,veryHot,vanilla,very high
AVENAT,14/07/2021,FALSE,veryHot,strawberry,very high
ABU QUREINAT,14/07/2021,FALSE,veryHot,oreo,very high
AFEQ,14/07/2021,FALSE,veryHot,chocolate,very high
AMIRIM,14/07/2021,FALSE,veryHot,chocolate,very high
ALMAGOR,14/07/2021,FALSE,veryHot,berries,very high
ASHDOD,14/07/2021,FALSE,veryHot,strawberry,very high
AMIRIM,14/07/2021,FALSE,veryHot,oreo,very high
ANI'AM,15/07/2021,FALSE,veryHot,strawberry,very high
AHUZZAM,15/07/2021,FALSE,veryHot,vanilla,very high
ALMAGOR,15/07/2021,FALSE,veryHot,strawberry,very high
AMMI'AD,15/07/2021,FALSE,veryHot,strawberry,very high
AMIRIM,15/07/2021,FALSE,veryHot,oreo,very high
BAR GIYYORA,16/07/2021,FALSE,veryHot,chocolate,very high
AHUZZAM,16/07/2021,FALSE,veryHot,oreo,very high
AVSHALOM,16/07/2021,FALSE,veryHot,vanilla,very high
AHUZZAM,16/07/2021,FALSE,veryHot,berries,very high
AFULA,16/07/2021,FALSE,veryHot,oreo,very high
AMIRIM,16/07/2021,FALSE,veryHot,vanilla,very high
ATERET,16/07/2021,FALSE,veryHot,chocolate,very high
AHUZZAM,17/07/2021,TRUE,veryHot,strawberry,very high
AMMIHAY,17/07/2021,FALSE,veryHot,oreo,very high
ATERET,17/07/2021,TRUE,veryHot,oreo,very high
ARAD,17/07/2021,TRUE,veryHot,berries,very high
AHI'EZER,17/07/2021,TRUE,veryHot,chocolate,very high
AHISAMAKH,17/07/2021,TRUE,veryHot,oreo,very high
AVTALYON,17/07/2021,TRUE,veryHot,strawberry,very high
AMIRIM,17/07/2021,FALSE,veryHot,strawberry,very high
AVIGEDOR,17/07/2021,TRUE,veryHot,strawberry,very high
ASHDOD,17/07/2021,TRUE,veryHot,oreo,very high
ALMAGOR,17/07/2021,TRUE,veryHot,berries,very high
AHUZZAM,17/07/2021,TRUE,veryHot,strawberry,very high
ATERET,17/07/2021,TRUE,veryHot,chocolate,very high
ANI'AM,17/07/2021,TRUE,veryHot,oreo,very high
ATERET,17/07/2021,TRUE,veryHot,chocolate,very high
ALUMMOT,17/07/2021,TRUE,veryHot,vanilla,very high
ATERET,17/07/2021,TRUE,veryHot,oreo,very high
AMMI'AD,17/07/2021,TRUE,veryHot,oreo,very high
AMIRIM,17/07/2021,FALSE,veryHot,strawberry,very high
ATERET,17/07/2021,TRUE,veryHot,berries,very high
ABU SINAN,17/07/2021,FALSE,veryHot,oreo,very high
ARRABE,17/07/2021,TRUE,veryHot,berries,very high
AVTALYON,17/07/2021,TRUE,veryHot,oreo,very high
ASHDOD,17/07/2021,TRUE,veryHot,oreo,very high
BAR GIYYORA,17/07/2021,TRUE,veryHot,vanilla,very high
BAR GIYYORA,17/07/2021,TRUE,veryHot,vanilla,very high
ARRABE,17/07/2021,TRUE,veryHot,berries,very high
ASHDOD,17/07/2021,TRUE,veryHot,strawberry,very high
ARRABE,17/07/2021,TRUE,veryHot,oreo,very high
AHUZZAM,17/07/2021,FALSE,veryHot,oreo,very high
ALMON,17/07/2021,TRUE,veryHot,strawberry,very high
AMIRIM,17/07/2021,TRUE,veryHot,berries,very high
ANI'AM,17/07/2021,FALSE,veryHot,strawberry,very high
AMIRIM,17/07/2021,TRUE,veryHot,oreo,very high
AMIRIM,17/07/2021,TRUE,veryHot,oreo,very high
ASHDOD,17/07/2021,TRUE,veryHot,chocolate,very high
ARGAMAN,17/07/2021,TRUE,veryHot,oreo,very high
ALMAGOR,17/07/2021,TRUE,veryHot,oreo,very high
AMIRIM,17/07/2021,TRUE,veryHot,oreo,very high
ALMON,17/07/2021,TRUE,veryHot,berries,very high
ASHDOD,17/07/2021,TRUE,veryHot,berries,very high
AFIQIM,17/07/2021,TRUE,veryHot,berries,very high
ABU QUREINAT,17/07/2021,TRUE,veryHot,vanilla,very high
AMMI'AD,17/07/2021,TRUE,veryHot,chocolate,very high
BAR GIYYORA,17/07/2021,TRUE,veryHot,oreo,very high
ASHDOT YA'AQOV(ME'UHAD),17/07/2021,TRUE,veryHot,berries,very high
AMMI'AD,17/07/2021,TRUE,veryHot,chocolate,very high
ANI'AM,17/07/2021,TRUE,veryHot,chocolate,very high
ABU QUREINAT,17/07/2021,TRUE,veryHot,strawberry,very high
AMIRIM,17/07/2021,TRUE,veryHot,oreo,very high
ABU QUREINAT,17/07/2021,TRUE,veryHot,strawberry,very high
AMMI'AD,17/07/2021,TRUE,veryHot,berries,very high
AMIRIM,17/07/2021,TRUE,veryHot,chocolate,very high
ALUMMOT,17/07/2021,TRUE,veryHot,berries,very high
BAR GIYYORA,17/07/2021,FALSE,veryHot,chocolate,very high
ABU QUREINAT,18/07/2021,FALSE,veryHot,vanilla,very high
AZRI'EL,18/07/2021,TRUE,veryHot,oreo,very high
AYYELET HASHAHAR,18/07/2021,TRUE,veryHot,strawberry,very high
BAR'AM,18/07/2021,TRUE,veryHot,vanilla,very high
ASHDOD,18/07/2021,TRUE,veryHot,strawberry,very high
ADDERET,18/07/2021,TRUE,veryHot,strawberry,very high
ASHDOD,18/07/2021,TRUE,veryHot,chocolate,very high
ALMAGOR,18/07/2021,TRUE,veryHot,oreo,very high
ANI'AM,18/07/2021,TRUE,veryHot,oreo,very high
ASHQELON,18/07/2021,TRUE,veryHot,oreo,very high
ALMAGOR,18/07/2021,TRUE,veryHot,oreo,very high
ABU QUREINAT,18/07/2021,TRUE,veryHot,chocolate,very high
ATERET,18/07/2021,TRUE,veryHot,oreo,very high
ALMAGOR,18/07/2021,TRUE,veryHot,chocolate,very high
AMIRIM,18/07/2021,TRUE,veryHot,chocolate,very high
ALLONE ABBA,18/07/2021,FALSE,veryHot,oreo,very high
AMMI'AD,18/07/2021,TRUE,veryHot,vanilla,very high
ANI'AM,18/07/2021,TRUE,veryHot,strawberry,very high
AVIVIM,18/07/2021,TRUE,veryHot,chocolate,very high
BAR GIYYORA,18/07/2021,FALSE,veryHot,oreo,very high
ALMON,18/07/2021,TRUE,veryHot,oreo,very high
ALUMMOT,18/07/2021,TRUE,veryHot,oreo,very high
ALLONE HABASHAN,18/07/2021,TRUE,veryHot,oreo,very high
ATLIT,18/07/2021,TRUE,veryHot,vanilla,very high
AHUZZAM,18/07/2021,TRUE,veryHot,chocolate,very high
ARAB AL NAIM,18/07/2021,TRUE,veryHot,berries,very high
ALUMMOT,18/07/2021,TRUE,veryHot,vanilla,very high
BAR GIYYORA,18/07/2021,TRUE,veryHot,berries,very high
ASHDOD,18/07/2021,TRUE,veryHot,berries,very high
AHUZZAM,18/07/2021,TRUE,veryHot,berries,very high
AVIVIM,18/07/2021,TRUE,veryHot,berries,very high
ALUMMOT,18/07/2021,TRUE,veryHot,vanilla,very high
BAR GIYYORA,18/07/2021,TRUE,veryHot,oreo,very high
ANI'AM,18/07/2021,TRUE,veryHot,vanilla,very high
ASERET,18/07/2021,TRUE,veryHot,strawberry,very high
ALUMMOT,18/07/2021,TRUE,veryHot,strawberry,very high
ALUMMOT,18/07/2021,TRUE,veryHot,vanilla,very high
BAR GIYYORA,18/07/2021,TRUE,veryHot,vanilla,very high
AVDON,18/07/2021,TRUE,veryHot,berries,very high
AVIVIM,18/07/2021,TRUE,veryHot,strawberry,very high
AHUZZAM,18/07/2021,TRUE,veryHot,berries,very high
BAR GIYYORA,18/07/2021,TRUE,veryHot,berries,very high
ARAB AL NAIM,18/07/2021,TRUE,veryHot,strawberry,very high
ALMAGOR,18/07/2021,TRUE,veryHot,chocolate,very high
AMMI'AD,18/07/2021,TRUE,veryHot,berries,very high
AVDON,18/07/2021,TRUE,veryHot,berries,very high
AMMI'AD,18/07/2021,TRUE,veryHot,strawberry,very high
AFIQIM,18/07/2021,FALSE,veryHot,berries,very high
BAR GIYYORA,18/07/2021,FALSE,veryHot,strawberry,very high
AHUZZAM,18/07/2021,TRUE,veryHot,strawberry,very high
ALUMMOT,18/07/2021,TRUE,veryHot,chocolate,very high
AMMI'AD,18/07/2021,FALSE,veryHot,oreo,very high
ASHDOD,19/07/2021,FALSE,veryHot,vanilla,very high
ANI'AM,19/07/2021,FALSE,veryHot,strawberry,very high
AZOR,19/07/2021,FALSE,veryHot,vanilla,very high
ASHDOD,19/07/2021,FALSE,veryHot,vanilla,very high
AMIRIM,19/07/2021,FALSE,veryHot,chocolate,very high
